-0.6808670950343697E-003,  0.2330613584276281E-002, 
-0.1357200830111560E-002,  0.2052028830343796E-002, 
-0.1928372374734474E-002,  0.1579720798632444E-002, 
-0.2339693832795616E-002,  0.9514301591875161E-003, 
-0.2549551941472271E-002,  0.2200807641611539E-003, 
-0.2533539739783241E-002, -0.5506319596185159E-003, 
-0.2287131330421765E-002, -0.1291746808294846E-002, 
-0.1826621382907270E-002, -0.1935168558848831E-002, 
-0.1188192446578096E-002, -0.2419885127682332E-002, 
-0.4251473433186367E-003, -0.2697700921632682E-002, 
 0.3964858935618539E-003, -0.2737955879323093E-002, 
 0.1203624727551613E-002, -0.2530775059639752E-002, 
 0.1922593796583767E-002, -0.2088509012968544E-002, 
 0.2485806247952434E-002, -0.1445190851842566E-002, 
 0.2838067921301251E-002, -0.6540087470917960E-003, 
 0.2941918739650080E-002,  0.2170331884187979E-003, 
 0.2781496382980273E-002,  0.1090913259803357E-002, 
 0.2364538026066303E-002,  0.1888358887066860E-002, 
 0.1722287712038104E-002,  0.2534996276994844E-002, 
 0.9072600573361592E-003,  0.2968237662774519E-002, 
-0.1098554969500170E-004,  0.3143271681147332E-002, 
-0.9517290078730708E-003,  0.3037594191113730E-002, 
-0.1830142528311056E-002,  0.2653625105872760E-002, 
-0.2564894800092199E-002,  0.2019123366254608E-002, 
-0.3085630757797361E-002,  0.1185311617866966E-002, 
-0.3339646810499427E-002,  0.2228180722440705E-003, 
-0.3297127721775285E-002, -0.7842513822053242E-003, 
-0.2954434643526541E-002, -0.1745613351108709E-002, 
-0.2335099412613427E-002, -0.2572854892853074E-002, 
-0.1488370636393138E-002, -0.3187516577254233E-002, 
-0.4853847107692955E-003, -0.3528470620399775E-002, 
 0.5867461099162895E-003, -0.3557910255595429E-002, 
 0.1632449261336578E-002, -0.3265371166549689E-002, 
 0.2556164869596329E-002, -0.2669364308987726E-002, 
 0.3271025964208681E-002, -0.1816417101627911E-002, 
 0.3706967837258897E-002, -0.7775459620944730E-003, 
 0.3817511965725180E-002,  0.3575885334819587E-003, 
 0.3584571173929595E-002,  0.1488364536674037E-002, 
 0.3020796355100277E-002,  0.2512066416822279E-002, 
 0.2169187581026485E-002,  0.3333165396895732E-002, 
 0.1099934064134507E-002,  0.3872174157012418E-002, 
-0.9529149464787499E-004,  0.4073259568147793E-002, 
-0.1311131036546352E-002,  0.3909896490859398E-002, 
-0.2437777373895076E-002,  0.3387994957480721E-002, 
-0.3370837433501570E-002,  0.2546154494814873E-002, 
-0.4020944334396549E-002,  0.1452957973448424E-002, 
-0.4322241590591432E-002,  0.2014731406065909E-003, 
-0.4238934091335920E-002, -0.1098606192610669E-002, 
-0.3769266773465353E-002, -0.2330516499151866E-002, 
-0.2946510203054723E-002, -0.3380856682454731E-002, 
-0.1836784394530018E-002, -0.4149968766628629E-002, 
-0.5338458829832146E-003, -0.4561316600926553E-002, 
 0.8487581241737128E-003, -0.4568991945433880E-002, 
 0.2187525500109985E-002, -0.4162620410931607E-002, 
 0.3359975003192682E-002, -0.3369153234852638E-002, 
 0.4255788825951932E-002, -0.2251313557938238E-002, 
 0.4787120117903890E-002, -0.9027580201692545E-003, 
 0.4897105026596922E-002,  0.5596907633239574E-003, 
 0.4565759942189432E-002,  0.2006098523169109E-002, 
 0.3812672862107184E-002,  0.3304901721541830E-002, 
 0.2696164267606387E-002,  0.4334814304513854E-002, 
 0.1308907156775527E-002,  0.4996080625927169E-002, 
-0.2296724831759700E-003,  0.5220037316819671E-002, 
-0.1783604431555362E-002,  0.4976081222753911E-002, 
-0.3212329110666885E-002,  0.4275342733181330E-002, 
-0.4383346435321451E-002,  0.3170654099611916E-002, 
-0.5184430144302466E-002,  0.1752734432125709E-002, 
-0.5534290697576401E-002,  0.1428426135038195E-003, 
-0.5390674629937196E-002, -0.1517516174289048E-002, 
-0.4755109257507411E-002, -0.3078958319240920E-002, 
-0.3673786319389271E-002, -0.4397595825105191E-002, 
-0.2234407124489682E-002, -0.5348224146328092E-002, 
-0.5591865407588773E-003, -0.5836115903295189E-002, 
 0.1205435208813514E-002, -0.5806323976978100E-002, 
 0.2901522229520642E-002, -0.5249590201407562E-002, 
 0.4373709718414319E-002, -0.4204238767207694E-002, 
 0.5483358651659481E-002, -0.2753796813149285E-002, 
 0.6121522545785151E-002, -0.1020458433444413E-002, 
 0.6219516525054640E-002,  0.8451158604949705E-003, 
 0.5756071398521074E-002,  0.2676814930649780E-002, 
 0.4760352393863081E-002,  0.4307792341640681E-002, 
 0.3310468562616616E-002,  0.5585589886349538E-002, 
 0.1527502616896008E-002,  0.6386298120376890E-002, 
-0.4344914313321732E-003,  0.6626447955641749E-002, 
-0.2401712074719806E-002,  0.6271507776456286E-002, 
-0.4195930772031538E-002,  0.5340129779734385E-002, 
