 0.0000000000000000E+000,  0.0000000000000000E+000, 
 0.5554866343579234E-026,  0.4216200846803829E-024, 
 0.2286175927377571E-025,  0.8813520756313529E-024, 
 0.5290264302243834E-025,  0.1381900970293757E-023, 
 0.9668649643087052E-025,  0.1926227309278288E-023, 
 0.1552530336189280E-024,  0.2517575305379658E-023, 
 0.2296772417117203E-024,  0.3159503299762395E-023, 
 0.3210747901507077E-024,  0.3855916701079449E-023, 
 0.4306083663657518E-024,  0.4611103578467750E-023, 
 0.5594949930739008E-024,  0.5429773096259234E-023, 
 0.7090143832628562E-024,  0.6317096996968351E-023, 
 0.8805183900779858E-024,  0.7278754359789353E-023, 
 0.1075441610429357E-023,  0.8320979884586610E-023, 
 0.1295313203239291E-023,  0.9450615976322495E-023, 
 0.1541769985932793E-023,  0.1067516893218293E-022, 
 0.1816570876105726E-023,  0.1200286956347956E-022, 
 0.2121612749362870E-023,  0.1344273861689125E-022, 
 0.2458947789175361E-023,  0.1500465739492720E-022, 
 0.2830802410340897E-023,  0.1669944401383271E-022, 
 0.3239597844317895E-023,  0.1853893577871525E-022, 
 0.3687972482425405E-023,  0.2053607820065621E-022, 
 0.4178806081733623E-023,  0.2270502122922244E-022, 
 0.4715245948496902E-023,  0.2506122332635403E-022, 
 0.5300735225285019E-023,  0.2762156406434877E-022, 
 0.5939043420634153E-023,  0.3040446599188858E-022, 
 0.6634299334153794E-023,  0.3343002657807565E-022, 
 0.7391026545679888E-023,  0.3672016111561894E-022, 
 0.8214181654351131E-023,  0.4029875754101267E-022, 
 0.9109195472502438E-023,  0.4419184421219365E-022, 
 0.1008201740011885E-022,  0.4842777177320123E-022, 
 0.1113916322838294E-022,  0.5303741033128694E-022, 
 0.1228776664569267E-022,  0.5805436327526136E-022, 
 0.1353563474654725E-022,  0.6351519917520314E-022, 
 0.1489130787302451E-022,  0.6945970332362559E-022, 
 0.1636412415034664E-022,  0.7593115060747505E-022, 
 0.1796428911240029E-022,  0.8297660153968038E-022, 
 0.1970295085020758E-022,  0.9064722342917815E-022, 
 0.2159228115641134E-022,  0.9899863883028556E-022, 
 0.2364556318203486E-022,  0.1080913035869341E-021, 
 0.2587728616831234E-022,  0.1179909169756258E-021, 
 0.2830324786648893E-022,  0.1287688666541604E-021, 
 0.3094066531240855E-022,  0.1405027113423858E-021, 
 0.3380829468071387E-022,  0.1532767043977606E-021, 
 0.3692656100587314E-022,  0.1671823617037874E-021, 
 0.4031769862434602E-022,  0.1823190775648709E-021, 
 0.4400590326435605E-022,  0.1987947925985515E-021, 
 0.4801749678733772E-022,  0.2167267179370731E-021, 
 0.5238110566858764E-022,  0.2362421203968067E-021, 
 0.5712785439442684E-022,  0.2574791736481921E-021, 
 0.6229157504977282E-022,  0.2805878808227788E-021, 
 0.6790903447396138E-022,  0.3057310744300431E-021, 
 0.7402018047453343E-022,  0.3330854999274582E-021, 
 0.8066840870914808E-022,  0.3628429897955601E-021, 
 0.8790085197548363E-022,  0.3952117355184614E-021, 
 0.9576869378868722E-022,  0.4304176654625572E-021, 
 0.1043275082764414E-021,  0.4687059372855249E-021, 
 0.1136376285838930E-021,  0.5103425541977680E-021, 
 0.1237645461554892E-021,  0.5556161151432041E-021, 
 0.1347793434491864E-021,  0.6048397097699671E-021, 
 0.1467591628416562E-021,  0.6583529699287848E-021, 
 0.1597877147021671E-021,  0.7165242903724197E-021, 
 0.1739558278490607E-021,  0.7797532323389195E-021, 
 0.1893620458575324E-021,  0.8484731247901557E-021, 
 0.2061132729622413E-021,  0.9231538792514377E-021, 
 0.2243254735947037E-021,  0.1004305035464322E-020, 
 0.2441244299151820E-021,  0.1092479056430243E-020, 
 0.2656465620436929E-021,  0.1188274892894803E-020, 
 0.2890398160668116E-021,  0.1292341838909631E-020, 
 0.3144646252982572E-021,  0.1405383701819415E-020, 
 0.3420949507040965E-021,  0.1528163311865399E-020, 
 0.3721194068702457E-021,  0.1661507398583480E-020, 
 0.4047424803934103E-021,  0.1806311863315795E-020, 
 0.4401858481195294E-021,  0.1963547479461086E-020, 
 0.4786898032391872E-021,  0.2134266054573699E-020, 
 0.5205147978806104E-021,  0.2319607091097108E-020, 
 0.5659431115212788E-021,  0.2520804985400090E-020, 
 0.6152806552725727E-021,  0.2739196807887214E-020, 
 0.6688589228823459E-021,  0.2976230710297217E-020, 
 0.7270371001521323E-021,  0.3233475009900652E-020, 
 0.7902043453835361E-021,  0.3512628004181315E-020, 
 0.8587822544572323E-021,  0.3815528573754937E-020, 
 0.9332275252132127E-021,  0.4144167635765475E-020, 
 0.1014034836948286E-020,  0.4500700514828009E-020, 
 0.1101739962082464E-020,  0.4887460303782944E-020, 
 0.1196923128376421E-020,  0.5306972292116666E-020, 
 0.1300212651514801E-020,  0.5761969545917721E-020, 
 0.1412288859412338E-020,  0.6255409729707257E-020, 
 0.1533888331259837E-020,  0.6790493267440936E-020, 
 0.1665808476113712E-020,  0.7370682947463379E-020, 
 0.1808912477755482E-020,  0.7999725084244319E-020, 
 0.1964134634616479E-020,  0.8681672358379414E-020, 
 0.2132486125788886E-020,  0.9420908465643066E-020, 
 0.2315061236538682E-020,  0.1022217471588347E-019, 
 0.2513044079311674E-020,  0.1109059873330249E-019, 
 0.2727715848993934E-020,  0.1203172542122045E-019, 
 0.2960462654166852E-020,  0.1305155036684721E-019, 
 0.3212783969300346E-020,  0.1415655587492904E-019, 
 0.3486301756271699E-020,  0.1535374983348415E-019, 
 0.3782770307300048E-020,  0.1665070763025027E-019, 
 0.4104086865366515E-020,  0.1805561735502383E-019, 
 0.4452303082467744E-020,  0.1957732854085481E-019, 
 0.4829637380648120E-020,  0.2122540471616390E-019, 
 0.5238488285696296E-020,  0.2301018006036485E-019, 
 0.5681448808700313E-020,  0.2494282047760706E-019, 
 0.6161321956359053E-020,  0.2703538942691138E-019, 
 0.6681137457074835E-020,  0.2930091887237226E-019, 
 0.7244169796433865E-020,  0.3175348574437037E-019, 
 0.7853957662750349E-020,  0.3440829433201118E-019, 
 0.8514324910942288E-020,  0.3728176505842648E-019, 
 0.9229403161159942E-020,  0.4039163012429675E-019, 
 0.1000365615734219E-019,  0.4375703654114073E-019, 
 0.1084190602027512E-019,  0.4739865711474948E-019, 
 0.1174936153981739E-019,  0.5133880998080397E-019, 
 0.1273164866178838E-019,  0.5560158733941332E-019, 
 0.1379484333664069E-019,  0.6021299408325422E-019, 
 0.1494550690951540E-019,  0.6520109706541997E-019, 
 0.1619072424466811E-019,  0.7059618580824234E-019, 
 0.1753814479162006E-019,  0.7643094551349388E-019, 
 0.1899602681580366E-019,  0.8274064329780069E-019, 
 0.2057328503300739E-019,  0.8956332864509245E-019, 
 0.2227954190466435E-019,  0.9694004914081202E-019, 
 0.2412518287005406E-019,  0.1049150826307490E-018, 
 0.2612141581189270E-019,  0.1135361870311139E-018, 
 0.2828033507366813E-019,  0.1228548691062332E-018, 
 0.3061499037053918E-019,  0.1329266736264289E-018, 
 0.3313946096077419E-019,  0.1438114944217201E-018, 
 0.3586893547167178E-019,  0.1555739089574036E-018, 
 0.3881979780281469E-019,  0.1682835381758702E-018, 
 0.4200971956049147E-019,  0.1820154334757286E-018, 
 0.4545775951032745E-019,  0.1968504928350333E-018, 
 0.4918447057074930E-019,  0.2128759082307588E-018, 
 0.5321201490803689E-019,  0.2301856466623228E-018, 
 0.5756428773456454E-019,  0.2488809672536097E-018, 
 0.6226705045559628E-019,  0.2690709770863832E-018, 
 0.6734807385687482E-019,  0.2908732286089909E-018, 
 0.7283729207545105E-019,  0.3144143616687203E-018, 
 0.7876696814996956E-019,  0.3398307934350081E-018, 
 0.8517187200420249E-019,  0.3672694597148918E-018, 
 0.9208947177927489E-019,  0.3968886114127102E-018, 
 0.9956013949602708E-019,  0.4288586701541897E-018, 
 0.1076273720996165E-018,  0.4633631473819360E-018, 
 0.1163380290140938E-018,  0.5005996315362336E-018, 
 0.1257425874156320E-018,  0.5407808482633014E-018, 
 0.1358954165197181E-018,  0.5841357989442450E-018, 
 0.1468550722703108E-018,  0.6309109832133769E-018, 
 0.1586846139181507E-018,  0.6813717115360722E-018, 
 0.1714519440815171E-018,  0.7358035143455551E-018, 
 0.1852301739962378E-018,  0.7945136546969334E-018, 
 0.2000980157831622E-018,  0.8578327518873806E-018, 
 0.2161402036911679E-018,  0.9261165240156741E-018, 
 0.2334479464126272E-018,  0.9997476580147495E-018, 
 0.2521194127167505E-018,  0.1079137816289777E-017, 
 0.2722602528049786E-018,  0.1164729789734195E-017, 
 0.2939841579623226E-018,  0.1256999807579860E-017, 
 0.3174134612599777E-018,  0.1356460015267869E-017, 
 0.3426797822584575E-018,  0.1463661132306879E-017, 
 0.3699247188677472E-018,  0.1579195302919114E-017, 
 0.3993005897424490E-018,  0.1703699153164266E-017, 
 0.4309712308265402E-018,  0.1837857069181979E-017, 
 0.4651128499152094E-018,  0.1982404712208440E-017, 
 0.5019149433713358E-018,  0.2138132787106100E-017, 
 0.5415812794227161E-018,  0.2305891082302299E-017, 
 0.5843309527742896E-018,  0.2486592800267228E-017, 
 0.6303995155987561E-018,  0.2681219198979516E-017, 
 0.6800401903203958E-018,  0.2890824566234143E-017, 
 0.7335251699821776E-018,  0.3116541550148124E-017, 
 0.7911470123868651E-018,  0.3359586870820794E-017, 
 0.8532201346305213E-018,  0.3621267439813874E-017, 
 0.9200824151033310E-018,  0.3902986915939034E-017, 
 0.9920969105199002E-018,  0.4206252727784632E-017, 
 0.1069653696061170E-017,  0.4532683595486670E-017, 
 0.1153171837264958E-017,  0.4884017586460051E-017, 
 0.1243101502894136E-017,  0.5262120742164039E-017, 
 0.1339926228643067E-017,  0.5668996315489653E-017, 
 0.1444165342216684E-017,  0.6106794661036728E-017, 
 0.1556376561035220E-017,  0.6577823823405386E-017, 
 0.1677158774584095E-017,  0.7084560871671678E-017, 
 0.1807155024245781E-017,  0.7629664031462621E-017, 
 0.1947055694322052E-017,  0.8215985669504346E-017, 
 0.2097601928884238E-017,  0.8846586189202197E-017, 
 0.2259589290079778E-017,  0.9524748899738118E-017, 
 0.2433871674579270E-017,  0.1025399592535320E-016, 
 0.2621365505973871E-017,  0.1103810522593922E-016, 
 0.2823054222132291E-017,  0.1188112880480834E-016, 
 0.3039993077804955E-017,  0.1278741218456444E-016, 
 0.3273314284124871E-017,  0.1376161523738137E-016, 
 0.3524232508105827E-017,  0.1480873446172418E-016, 
 0.3794050756784354E-017,  0.1593412680365018E-016, 
 0.4084166672298494E-017,  0.1714353512732183E-016, 
 0.4396079265950141E-017,  0.1844311544627648E-016, 
 0.4731396121165361E-017,  0.1983946603435624E-016, 
 0.5091841097255859E-017,  0.2133965854303145E-016, 
 0.5479262568002285E-017,  0.2295127126018360E-016, 
 0.5895642231334393E-017,  0.2468242465427922E-016, 
 0.6343104528782819E-017,  0.2654181935729742E-016, 
 0.6823926715931550E-017,  0.2853877674980731E-016, 
 0.7340549627818735E-017,  0.3068328232226308E-016, 
 0.7895589186126288E-017,  0.3298603199793341E-016, 
 0.8491848698077216E-017,  0.3545848161495292E-016, 
 0.9132332000234512E-017,  0.3811289977781489E-016, 
 0.9820257503879920E-017,  0.4096242430227062E-016, 
 0.1055907320235673E-016,  0.4402112249210605E-016, 
 0.1135247270470317E-016,  0.4730405550168357E-016, 
 0.1220441236409474E-016,  0.5082734705452750E-016, 
 0.1311912957407233E-016,  0.5460825680564537E-016, 
 0.1410116231027241E-016,  0.5866525865378652E-016, 
 0.1515537000041565E-016,  0.6301812432950260E-016, 
 0.1628695581066689E-016,  0.6768801260576588E-016, 
