 
-0.9875000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9750000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9625000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9500000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9375000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9250000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9125000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.9000000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8875000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8750000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8625000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8500000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8375000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8250000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8125000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.8000000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7875000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7750000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7625000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7500000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7375000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7250000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7125000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.7000000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6875000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6750000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6625000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6500000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6375000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6250000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6125000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.6000000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5875000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5750000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5625000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5500000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5375000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5250000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5125000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
-0.5000000000000000E+001 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000 ,  0.0000000000000000E+000
