-0.1255000000000000E+002 ,  0.1876023624240474E-003 ,  0.6066402924390531E-005 ,  0.1096231609276386E-003 , -0.3132753946312821E-019
-0.1249000000000000E+002 ,  0.1897760693927212E-003 ,  0.6184689585321293E-005 ,  0.1105535119216765E-003 , -0.2216219095068929E-018
-0.1243000000000000E+002 ,  0.1919757013064139E-003 ,  0.6273475617011698E-005 ,  0.1114872433035190E-003 ,  0.7946320542182330E-019
-0.1237000000000000E+002 ,  0.1942246729240706E-003 ,  0.6347788409021257E-005 ,  0.1124243076737141E-003 ,  0.1293373425416933E-018
-0.1231000000000000E+002 ,  0.1965258839576544E-003 ,  0.6435301598685534E-005 ,  0.1133646568267929E-003 , -0.1299486437518052E-020
-0.1225000000000000E+002 ,  0.1988594701773346E-003 ,  0.6555435745980433E-005 ,  0.1143082417523456E-003 ,  0.1007761558454723E-018
-0.1219000000000000E+002 ,  0.2011978499506720E-003 ,  0.6704536336309402E-005 ,  0.1152550126362507E-003 , -0.6898762021694136E-019
-0.1213000000000000E+002 ,  0.2035267885657252E-003 ,  0.6858461306213485E-005 ,  0.1162049188620938E-003 , -0.5314496188634390E-019
-0.1207000000000000E+002 ,  0.2058565167544373E-003 ,  0.6990778583489564E-005 ,  0.1171579090127572E-003 , -0.8846016359082522E-019
-0.1201000000000000E+002 ,  0.2082143495236432E-003 ,  0.7092883814787105E-005 ,  0.1181139308721803E-003 , -0.5424715469316073E-019
-0.1195000000000000E+002 ,  0.2106242390088475E-003 ,  0.7180754366073432E-005 ,  0.1190729314273052E-003 , -0.6128593190522854E-019
-0.1189000000000000E+002 ,  0.2130886867230219E-003 ,  0.7283070679426541E-005 ,  0.1200348568701964E-003 , -0.1091759465035372E-019
-0.1183000000000000E+002 ,  0.2155867978906595E-003 ,  0.7419557073119556E-005 ,  0.1209996526003295E-003 ,  0.8150511892440343E-019
-0.1177000000000000E+002 ,  0.2180901182410955E-003 ,  0.7585921498937527E-005 ,  0.1219672632270834E-003 , -0.7764612438051307E-019
-0.1171000000000000E+002 ,  0.2205843830267565E-003 ,  0.7756917009121164E-005 ,  0.1229376325723909E-003 , -0.9723954615640368E-019
-0.1165000000000000E+002 ,  0.2230806918321983E-003 ,  0.7905377559864806E-005 ,  0.1239107036735768E-003 ,  0.2799949910127235E-020
-0.1159000000000000E+002 ,  0.2256075011566816E-003 ,  0.8022907032076070E-005 ,  0.1248864187863836E-003 , -0.3293272683675106E-019
-0.1153000000000000E+002 ,  0.2281893326959055E-003 ,  0.8126497992869857E-005 ,  0.1258647193881754E-003 , -0.1113493504385485E-018
-0.1147000000000000E+002 ,  0.2308282614586547E-003 ,  0.8245901336221127E-005 ,  0.1268455461813302E-003 , -0.6134756169201326E-019
-0.1141000000000000E+002 ,  0.2335022969120616E-003 ,  0.8401159688919002E-005 ,  0.1278288390968070E-003 ,  0.8487958194641617E-019
-0.1135000000000000E+002 ,  0.2361820626579715E-003 ,  0.8587297568409044E-005 ,  0.1288145372979024E-003 ,  0.1213625807111698E-018
-0.1129000000000000E+002 ,  0.2388532724580888E-003 ,  0.8777891367844821E-005 ,  0.1298025791842010E-003 , -0.1497047384450476E-018
-0.1123000000000000E+002 ,  0.2415279606643773E-003 ,  0.8944998876872704E-005 ,  0.1307929023956970E-003 , -0.1361690683792567E-018
-0.1117000000000000E+002 ,  0.2442358041238317E-003 ,  0.9080454154477610E-005 ,  0.1317854438171098E-003 ,  0.5033891876463898E-019
-0.1111000000000000E+002 ,  0.2470019303462085E-003 ,  0.9202337651894365E-005 ,  0.1327801395823877E-003 ,  0.1006888029621112E-018
-0.1105000000000000E+002 ,  0.2498279569789656E-003 ,  0.9341541562793184E-005 ,  0.1337769250793915E-003 , -0.1374381028561725E-019
-0.1099000000000000E+002 ,  0.2526907259937879E-003 ,  0.9518443098178030E-005 ,  0.1347757349547744E-003 , -0.1240532062581765E-018
-0.1093000000000000E+002 ,  0.2555598847245725E-003 ,  0.9727332485616664E-005 ,  0.1357765031190457E-003 ,  0.6766166723212591E-019
-0.1087000000000000E+002 ,  0.2584211358940123E-003 ,  0.9940529950657078E-005 ,  0.1367791627518071E-003 ,  0.2672949154324969E-019
-0.1081000000000000E+002 ,  0.2612875228662490E-003 ,  0.1012927062711610E-004 ,  0.1377836463072086E-003 , -0.1071763473437543E-018
-0.1075000000000000E+002 ,  0.2641900313963078E-003 ,  0.1028564368736415E-004 ,  0.1387898855195620E-003 ,  0.1321975082311729E-018
-0.1069000000000000E+002 ,  0.2671544358606631E-003 ,  0.1042889884192926E-004 ,  0.1397978114091648E-003 , -0.3332635780675911E-019
-0.1063000000000000E+002 ,  0.2701818628525176E-003 ,  0.1059114879953572E-004 ,  0.1408073542882807E-003 , -0.2880892120201476E-019
-0.1057000000000000E+002 ,  0.2732479077178233E-003 ,  0.1079312366062359E-004 ,  0.1418184437673504E-003 ,  0.1356848033608219E-018
-0.1051000000000000E+002 ,  0.2763211821958938E-003 ,  0.1102832282928396E-004 ,  0.1428310087613521E-003 , -0.1911908124288704E-019
-0.1045000000000000E+002 ,  0.2793873908423394E-003 ,  0.1126772199873923E-004 ,  0.1438449774963767E-003 ,  0.7356866309733989E-020
-0.1039000000000000E+002 ,  0.2824606701243095E-003 ,  0.1148168231831786E-004 ,  0.1448602775163601E-003 , -0.4124464914526836E-019
-0.1033000000000000E+002 ,  0.2855734146763410E-003 ,  0.1166257662079861E-004 ,  0.1458768356900391E-003 ,  0.2208248515177481E-019
-0.1027000000000000E+002 ,  0.2887520924981284E-003 ,  0.1183091545148396E-004 ,  0.1468945782180732E-003 ,  0.5497986489608526E-019
-0.1021000000000000E+002 ,  0.2919973022937479E-003 ,  0.1202012103972018E-004 ,  0.1479134306403220E-003 ,  0.8365824785268552E-019
-0.1015000000000000E+002 ,  0.2952833052628334E-003 ,  0.1225129709398550E-004 ,  0.1489333178433826E-003 , -0.1720178128315961E-019
-0.1009000000000000E+002 ,  0.2985776124478370E-003 ,  0.1251708913578927E-004 ,  0.1499541640682450E-003 ,  0.9056933018170772E-019
-0.1003000000000000E+002 ,  0.3018659462058443E-003 ,  0.1278702978624344E-004 ,  0.1509758929181603E-003 ,  0.2349847451700769E-018
-0.9970000000000001E+001 ,  0.3051636319276665E-003 ,  0.1303054942753797E-004 ,  0.1519984273666881E-003 ,  0.6605469472924874E-019
-0.9910000000000000E+001 ,  0.3085045866173957E-003 ,  0.1324033750508375E-004 ,  0.1530216897659238E-003 , -0.1596339547405226E-018
-0.9850000000000001E+001 ,  0.3119160254964868E-003 ,  0.1343826903656059E-004 ,  0.1540456018549128E-003 ,  0.7944753873418667E-019
-0.9789999999999999E+001 ,  0.3153979790809860E-003 ,  0.1365917631955473E-004 ,  0.1550700847682477E-003 , -0.8498768462714135E-019
-0.9730000000000000E+001 ,  0.3189232773663038E-003 ,  0.1392456029527459E-004 ,  0.1560950590448298E-003 , -0.1058672936016144E-019
-0.9670000000000000E+001 ,  0.3224582591790390E-003 ,  0.1422614202572464E-004 ,  0.1571204446368423E-003 ,  0.5900500717662885E-019
-0.9609999999999999E+001 ,  0.3259886846456328E-003 ,  0.1453190079290741E-004 ,  0.1581461609188600E-003 , -0.6260136261429674E-019
-0.9550000000000001E+001 ,  0.3295311779957770E-003 ,  0.1481027328951936E-004 ,  0.1591721266971801E-003 , -0.1381288280133976E-018
-0.9490000000000000E+001 ,  0.3331213082431438E-003 ,  0.1505430396026233E-004 ,  0.1601982602192960E-003 ,  0.2454680710395252E-019
-0.9430000000000000E+001 ,  0.3367870997195211E-003 ,  0.1528735031866498E-004 ,  0.1612244791835514E-003 , -0.1402463687868309E-018
-0.9370000000000001E+001 ,  0.3405279706673593E-003 ,  0.1554576900204298E-004 ,  0.1622507007490003E-003 ,  0.7113000318939317E-019
-0.9310000000000000E+001 ,  0.3443152119690743E-003 ,  0.1585148535982757E-004 ,  0.1632768415453886E-003 , -0.8990835683870727E-019
-0.9250000000000000E+001 ,  0.3481139116220191E-003 ,  0.1619521673999293E-004 ,  0.1643028176833488E-003 ,  0.6643540574923394E-019
-0.9190000000000001E+001 ,  0.3519098927051452E-003 ,  0.1654326526463416E-004 ,  0.1653285447647491E-003 , -0.5031569592765911E-019
-0.9129999999999999E+001 ,  0.3557212053017832E-003 ,  0.1686300412370832E-004 ,  0.1663539378932008E-003 , -0.1975394720535329E-018
-0.9070000000000000E+001 ,  0.3595852195471498E-003 ,  0.1714787793717275E-004 ,  0.1673789116847558E-003 , -0.1104764886934968E-018
-0.9010000000000002E+001 ,  0.3635308409311593E-003 ,  0.1742286206017403E-004 ,  0.1684033802787460E-003 , -0.1173066692678121E-018
-0.8949999999999999E+001 ,  0.3675568272537248E-003 ,  0.1772596821767437E-004 ,  0.1694272573488170E-003 ,  0.5830197117434914E-019
-0.8890000000000001E+001 ,  0.3716328100326929E-003 ,  0.1807957775417106E-004 ,  0.1704504561140777E-003 ,  0.7992587672739186E-019
-0.8830000000000000E+001 ,  0.3757225400409815E-003 ,  0.1847331502420992E-004 ,  0.1714728893504595E-003 , -0.9908093307324235E-019
-0.8770000000000000E+001 ,  0.3798119353696050E-003 ,  0.1887166546934797E-004 ,  0.1724944694022049E-003 ,  0.9055004282091926E-019
-0.8710000000000001E+001 ,  0.3839206199347751E-003 ,  0.1924086127538686E-004 ,  0.1735151081935177E-003 , -0.9436824154778971E-019
-0.8650000000000000E+001 ,  0.3880879378257345E-003 ,  0.1957480101623236E-004 ,  0.1745347172403748E-003 , -0.2292216402545856E-019
-0.8590000000000000E+001 ,  0.3923437603442184E-003 ,  0.1990023431949924E-004 ,  0.1755532076624926E-003 , -0.1104684751725788E-018
-0.8530000000000001E+001 ,  0.3966861323749963E-003 ,  0.2025697874498088E-004 ,  0.1765704901954171E-003 ,  0.1394627361079319E-018
-0.8470000000000001E+001 ,  0.4010828918025087E-003 ,  0.2066790880583207E-004 ,  0.1775864752028113E-003 , -0.5090934820833410E-019
-0.8410000000000000E+001 ,  0.4054963573576843E-003 ,  0.2112145501045987E-004 ,  0.1786010726888499E-003 , -0.2296851277300158E-018
-0.8350000000000001E+001 ,  0.4099125833772231E-003 ,  0.2158012839114177E-004 ,  0.1796141923107725E-003 , -0.2471852052456095E-018
-0.8289999999999999E+001 ,  0.4143529415959040E-003 ,  0.2200893414281282E-004 ,  0.1806257433915767E-003 ,  0.8904724531897317E-019
-0.8230000000000000E+001 ,  0.4188589521177425E-003 ,  0.2240228964590568E-004 ,  0.1816356349328630E-003 , -0.4171984067484279E-019
-0.8170000000000000E+001 ,  0.4234615525713227E-003 ,  0.2278890121468094E-004 ,  0.1826437756277870E-003 , -0.9689501483820851E-020
-0.8109999999999999E+001 ,  0.4281580180901834E-003 ,  0.2321056757443371E-004 ,  0.1836500738741945E-003 , -0.7096948215037381E-019
-0.8050000000000001E+001 ,  0.4329142428033482E-003 ,  0.2369070081201271E-004 ,  0.1846544377878384E-003 , -0.1105729660620762E-018
-0.7990000000000000E+001 ,  0.4376910096650364E-003 ,  0.2421642342054562E-004 ,  0.1856567752157627E-003 ,  0.6969413738999892E-019
-0.7930000000000000E+001 ,  0.4424745628904088E-003 ,  0.2474809318564664E-004 ,  0.1866569937498031E-003 , -0.3958280709332487E-019
-0.7870000000000001E+001 ,  0.4472882287014952E-003 ,  0.2524939313689422E-004 ,  0.1876550007402078E-003 ,  0.1433644885742441E-018
-0.7810000000000000E+001 ,  0.4521759417562721E-003 ,  0.2571533882449788E-004 ,  0.1886507033093816E-003 ,  0.6349894510302658E-019
-0.7750000000000000E+001 ,  0.4571698267931845E-003 ,  0.2617680813855840E-004 ,  0.1896440083657616E-003 ,  0.7761112759029147E-019
-0.7690000000000000E+001 ,  0.4622663282439749E-003 ,  0.2667778696284696E-004 ,  0.1906348226177990E-003 , -0.6374008798926043E-019
-0.7630000000000001E+001 ,  0.4674292285692116E-003 ,  0.2724227895788533E-004 ,  0.1916230525880593E-003 , -0.3293424265130303E-019
-0.7570000000000000E+001 ,  0.4726176621264165E-003 ,  0.2785596922763738E-004 ,  0.1926086046274263E-003 , -0.1701780722539620E-020
-0.7510000000000000E+001 ,  0.4778181336364992E-003 ,  0.2847685907937864E-004 ,  0.1935913849294407E-003 ,  0.1096693430603319E-019
-0.7450000000000001E+001 ,  0.4830561721510866E-003 ,  0.2906720459407471E-004 ,  0.1945712995446965E-003 ,  0.9948728777652493E-019
-0.7390000000000001E+001 ,  0.4883784116032046E-003 ,  0.2962271825242705E-004 ,  0.1955482543954031E-003 ,  0.4912874914078605E-019
-0.7330000000000000E+001 ,  0.4938183109692552E-003 ,  0.3017670566599413E-004 ,  0.1965221552899920E-003 , -0.3122199574277077E-019
-0.7270000000000000E+001 ,  0.4993714197253426E-003 ,  0.3077558476992446E-004 ,  0.1974929079378432E-003 ,  0.3160011805097463E-019
-0.7210000000000001E+001 ,  0.5049992210634136E-003 ,  0.3144401788716400E-004 ,  0.1984604179641145E-003 , -0.7994522800662430E-019
-0.7150000000000000E+001 ,  0.5106590793123266E-003 ,  0.3216610626296656E-004 ,  0.1994245909246524E-003 ,  0.4951741309728093E-019
-0.7090000000000000E+001 ,  0.5163378539798341E-003 ,  0.3289726352372839E-004 ,  0.2003853323209755E-003 ,  0.8753315484364440E-019
-0.7030000000000001E+001 ,  0.5220635792891619E-003 ,  0.3359820462781668E-004 ,  0.2013425476153653E-003 , -0.8922511924729218E-019
-0.6970000000000001E+001 ,  0.5278859325820388E-003 ,  0.3426546426807590E-004 ,  0.2022961422460318E-003 ,  0.5159348123165209E-019
-0.6910000000000000E+001 ,  0.5338398890978526E-003 ,  0.3493508533939627E-004 ,  0.2032460216423423E-003 ,  0.9470710946558006E-019
-0.6850000000000000E+001 ,  0.5399200376112088E-003 ,  0.3565621306565264E-004 ,  0.2041920912401534E-003 ,  0.9357241664915051E-020
-0.6790000000000001E+001 ,  0.5460853531974656E-003 ,  0.3645425393443553E-004 ,  0.2051342564971798E-003 ,  0.4741475085525795E-019
-0.6730000000000000E+001 ,  0.5522913017819590E-003 ,  0.3731156020648732E-004 ,  0.2060724229084480E-003 , -0.9849532942018826E-020
-0.6670000000000000E+001 ,  0.5585252254191070E-003 ,  0.3818069507278317E-004 ,  0.2070064960218298E-003 ,  0.3420248203530205E-019
-0.6610000000000001E+001 ,  0.5648180370875346E-003 ,  0.3902071034522313E-004 ,  0.2079363814536000E-003 ,  0.3024188113914432E-019
-0.6550000000000001E+001 ,  0.5712228794904016E-003 ,  0.3982912540378238E-004 ,  0.2088619849040804E-003 , -0.7855873058743517E-019
-0.6490000000000000E+001 ,  0.5777764733530257E-003 ,  0.4064510070170764E-004 ,  0.2097832121733238E-003 ,  0.7448206112573740E-019
-0.6430000000000000E+001 ,  0.5844723830824950E-003 ,  0.4152087069570895E-004 ,  0.2106999691768676E-003 , -0.1652264256638057E-018
-0.6370000000000001E+001 ,  0.5912668448926396E-003 ,  0.4248269833586576E-004 ,  0.2116121619614860E-003 ,  0.3021603984420855E-019
-0.6310000000000000E+001 ,  0.5981132948327399E-003 ,  0.4351100261237070E-004 ,  0.2125196967210427E-003 ,  0.5686022210486107E-019
-0.6250000000000000E+001 ,  0.6049997335214562E-003 ,  0.4455519908525345E-004 ,  0.2134224798123575E-003 ,  0.6086487074846433E-019
-0.6190000000000000E+001 ,  0.6119604221695194E-003 ,  0.4557255072327609E-004 ,  0.2143204177710746E-003 ,  0.5513479113976458E-019
-0.6130000000000001E+001 ,  0.6190524948001381E-003 ,  0.4656177774766133E-004 ,  0.2152134173276616E-003 , -0.1660502166950393E-019
-0.6070000000000000E+001 ,  0.6263147121562184E-003 ,  0.4756563453208600E-004 ,  0.2161013854232936E-003 ,  0.6391382398301175E-019
-0.6010000000000000E+001 ,  0.6337395593609761E-003 ,  0.4863989759278290E-004 ,  0.2169842292258769E-003 ,  0.3142842990092176E-019
-0.5950000000000001E+001 ,  0.6412802824942273E-003 ,  0.4981183909692382E-004 ,  0.2178618561460568E-003 , -0.8223046504454437E-019
-0.5890000000000001E+001 ,  0.6488881609181601E-003 ,  0.5105974341039030E-004 ,  0.2187341738532329E-003 ,  0.5361125784196258E-019
-0.5830000000000000E+001 ,  0.6565521008005751E-003 ,  0.5232954619892183E-004 ,  0.2196010902915793E-003 , -0.6902708827385227E-019
-0.5770000000000000E+001 ,  0.6643103130468859E-003 ,  0.5357660159566973E-004 ,  0.2204625136961173E-003 , -0.6668884902819208E-019
-0.5710000000000001E+001 ,  0.6722245911406547E-003 ,  0.5480112684108145E-004 ,  0.2213183526087317E-003 ,  0.2915258032754226E-019
-0.5650000000000000E+001 ,  0.6803361230267545E-003 ,  0.5605008124168960E-004 ,  0.2221685158942330E-003 ,  0.2448342992039027E-020
-0.5590000000000000E+001 ,  0.6886362805260223E-003 ,  0.5738336417393777E-004 ,  0.2230129127564090E-003 , -0.6743901938769248E-019
-0.5530000000000001E+001 ,  0.6970750532697001E-003 ,  0.5882947334206750E-004 ,  0.2238514527540526E-003 ,  0.4767547795059953E-019
-0.5470000000000001E+001 ,  0.7056014565904344E-003 ,  0.6036434801169734E-004 ,  0.2246840458169964E-003 ,  0.1884776434020278E-019
-0.5410000000000000E+001 ,  0.7142056558522759E-003 ,  0.6193008170831275E-004 ,  0.2255106022621249E-003 , -0.4634590697393563E-019
-0.5350000000000000E+001 ,  0.7229305993412087E-003 ,  0.6348002513415170E-004 ,  0.2263310328093678E-003 , -0.5646935877164000E-019
-0.5290000000000001E+001 ,  0.7318436074742705E-003 ,  0.6501631247436141E-004 ,  0.2271452485976715E-003 , -0.7743587211086794E-020
-0.5230000000000000E+001 ,  0.7409888176304238E-003 ,  0.6659091466199317E-004 ,  0.2279531612009508E-003 , -0.4901646259559281E-019
-0.5170000000000000E+001 ,  0.7503564971287564E-003 ,  0.6826862211323455E-004 ,  0.2287546826439995E-003 ,  0.3371518276864919E-019
-0.5110000000000001E+001 ,  0.7598931113826344E-003 ,  0.7007947864610759E-004 ,  0.2295497254183611E-003 , -0.5152013072628192E-019
-0.5050000000000001E+001 ,  0.7695453513878801E-003 ,  0.7199687959767480E-004 ,  0.2303382024981944E-003 ,  0.7608251532646316E-019
-0.4990000000000000E+001 ,  0.7793051594995839E-003 ,  0.7395870250375231E-004 ,  0.2311200273560551E-003 ,  0.2926774569615747E-019
-0.4930000000000000E+001 ,  0.7892212790997671E-003 ,  0.7591626596040067E-004 ,  0.2318951139786466E-003 , -0.1644328880461762E-019
-0.4870000000000001E+001 ,  0.7993677123733628E-003 ,  0.7787424047211759E-004 ,  0.2326633768825380E-003 ,  0.8835522011361106E-020
-0.4810000000000000E+001 ,  0.8097922709886642E-003 ,  0.7989071213491298E-004 ,  0.2334247311297971E-003 , -0.3530418066837227E-019
-0.4750000000000000E+001 ,  0.8204842089396423E-003 ,  0.8203641785302067E-004 ,  0.2341790923435879E-003 ,  0.1110759626644217E-019
-0.4690000000000001E+001 ,  0.8313862274615628E-003 ,  0.8434344724940665E-004 ,  0.2349263767236970E-003 ,  0.6075886269284769E-019
-0.4630000000000001E+001 ,  0.8424427308245673E-003 ,  0.8678251343027483E-004 ,  0.2356665010619915E-003 ,  0.4695266918745184E-019
-0.4570000000000000E+001 ,  0.8536482152739634E-003 ,  0.8928694110711184E-004 ,  0.2363993827578127E-003 , -0.5236010106611951E-019
-0.4510000000000000E+001 ,  0.8650586803827665E-003 ,  0.9180613777879016E-004 ,  0.2371249398332819E-003 ,  0.1190691502137243E-019
-0.4450000000000001E+001 ,  0.8767563919929731E-003 ,  0.9434826652350861E-004 ,  0.2378430909485593E-003 ,  0.1435854309433832E-019
